gene bait_usage
MED11 1
CLDN2 2
CAPN7 3
GABPA 2
LZTS2 3
RAB18 3
AAAS 1
SSX2IP 4
NR2C1 1
MCOLN3 1
KCNN4 4
GPR179 1
HPS6 1
MYCBP2 1
PPBP 1
CREM 3
CRABP1 2
CHAC1 1
SRBD1 1
LINC01561 1
BCAN 2
RIF1 1
KRTAP11-1 2
ACSM5 1
PPFIA3 2
ARL6IP6 2
PIP4K2A 2
NUFIP2 4
SETD3 1
BAX 24
HPGDS 2
MLLT10 3
RIN3 5
ENDOD1 1
LRRC56 1
GABRB2 1
C1R 1
KRTAP12-3 1
LY9 1
FLRT3 2
POU5F1 7
BLVRB 1
MTM1 5
TPD52L1 4
EIF4B 2
CNOT9 1
ZBTB48 4
CKB 1
NODAL 2
MPP1 7
ACHE 1
RBM15B 3
FAM221A 2
FGF12 2
TMPPE 1
SIK1 3
HOXD4 1
F9 1
UTP20 1
LSM8 2
NFKBID 3
PLPP2 2
TOMM6 1
PALS1 9
TNFRSF10C 3
DDX28 1
CALCR 3
DUOXA2 1
TNFSF15 1
NICN1 1
PSMA4 5
JUN 17
RBM48 1
LZIC 3
KRTAP9-4 2
GP6 4
CGN 2
TGOLN2 4
RALGAPB 3
IL17RC 1
UBXN6 6
GOLGA7 2
SLC16A3 2
PSMA1 12
SPIN2B 1
ZCCHC17 4
RAB22A 4
CCNF 3
CPPED1 1
TTC1 4
VPS33B 10
DRC3 1
BIN2 2
AP1S2 2
PCK2 2
GSTA1 1
MINDY2 1
GJA1 5
AP1S1 2
ARL8A 2
NMI 9
CCDC112 2
PPARD 6
IFIT1 3
FMN1 1
TRIB1 5
CHRM3 6
LEPROT 1
MAGEA11 1
RGS4 1
RAMAC 2
PTPRG 2
SEMA3B 1
ABCG1 2
PIK3CG 3
TRDN 1
RNF38 2
EOGT 2
LYNX1 2
GCK 2
SEC14L4 2
BLOC1S1 5
SHANK2 2
RPL35A 2
LPL 2
CDKL5 6
CLEC17A 1
FRMD3 2
CCR1 5
REEP2 1
PCDHGA5 1
CFHR4 4
KHDC3L 2
JSRP1 1
RAB32 5
ITGB4 5
TSGA13 2
ZNF17 1
IL1B 1
GTF3C1 2
PEBP1 7
HIPK3 2
ACADL 2
ZC3H12A 3
IL22 3
COL1A1 3
ENPP6 1
SULT1A1 1
MYOM2 1
PDZK1IP1 2
MYOCD 1
TANGO6 1
TRPV4 2
RNF125 1
PEX26 5
UBE2B 7
TYMSOS 2
TMOD2 1
SUN2 6
CNOT1 9
NHLH1 1
BOD1L2 1
CD81 7
CPEB4 1
SGO1 8
PRPF31 9
ADAM11 1
STAG1 5
TP53BP1 16
UBE2F 2
ZNF662 3
ACTL7A 1
CSF3R 1
PIMREG 5
SEPTIN10 2
VENTX 4
NDUFAF4 4
GATAD1 2
CRCT1 4
MORN3 4
KDM5A 2
FXR1 4
PSMB8 3
RPH3AL 2
POU2F1 4
FAM47E 1
CD24 1
RNF43 3
PKP4 5
INTS15 1
C2orf88 1
COMMD3-BMI1 2
PROCR 2
RBMX2 2
ZBTB14 1
CLPP 1
CUX1 2
KPNA2 15
SUDS3 4
NADK 2
CIAO2B 4
TRIM23 5
ESRP1 2
CCDC150 2
MCM3 6
TTLL3 1
FPGT-TNNI3K 1
PDZK1P1 1
FBXW2 11
TWF2 4
KLHL28 1
GJD3 1
FUNDC2 3
MS4A7 2
HCCS 3
RXFP1 1
POLD2 4
INHBE 1
PNP 3
MT1A 2
CXCL1 2
DSC2 1
ZNF79 2
CRIP1 2
ZNF593 3
CCNG1 4
ZNF483 3
USP25 3
BMI1 16
PHAF1 1
TIMELESS 2
CDIPT 4
ZSWIM2 1
RNF146 7
PYDC2 1
CDC27 18
REEP1 2
OR10H3 1
NAA11 3
RBM23 4
HLA-A 6
COPS6 8
SAFB2 6
KLF11 3
CXCL14 3
LRRC23 1
SRCIN1 2
LIPF 2
SRGAP1 1
DDX19B 8
ITPKB 4
TSC2 8
PGAP6 2
PYHIN1 2
USP35 1
HPCA 1
MFN1 2
ARMC8 3
DERL2 2
HBS1L 1
ABCD1 3
TUT4 2
BBS5 8
KLHDC3 2
CELSR3 3
CRYL1 1
AMMECR1L 2
FFAR3 1
GNB4 1
IQGAP1 12
TSPAN17 3
ARF3 1
KLHL42 3
PRR5-ARHGAP8 1
ZNF16 1
GRSF1 1
TBKBP1 3
SCFD2 1
CHSY3 1
ZNF385C 4
KANK4 1
ZNF337 2
CAP2 3
HSPA4 3
PLAC1 1
ETV3L 1
TMEM18 1
TMUB1 2
AZI2 1
MFSD6 1
CENPM 1
MTMR2 2
IKZF4 1
LTBP2 2
CENPP 3
CD2 6
PPP4R3B 2
BZW1 2
CEP350 1
HAL 1
KCTD17 5
UBE2D4 6
SLC39A12 1
LAMB1 1
CCL5 2
TRHDE 1
PCBD2 3
LDB2 2
BACE1 6
FNTB 3
UGT1A6 1
LENG1 5
PWWP2B 2
TOE1 2
RFXANK 5
G3BP1 10
PPP1R12C 1
TAF5L 3
PYCR1 1
NPAS3 1
C11orf58 2
COG2 3
LRRC49 2
ADGRG5 1
C8orf44-SGK3 3
GK2 1
RAB41 3
TTC21A 2
DAPK3 8
SNX31 3
RNF139 2
LEMD3 1
BAAT 1
PRRG2 2
SYT5 1
CYSLTR2 5
GNB3 1
JMJD7 3
KIF3A 5
ST3GAL2 1
IDH3B 1
COX5B 3
BAG6 13
SFI1 1
HDGF 2
NRN1 1
DCTPP1 4
FN1 19
ARMCX4 1
CCDC97 1
DYRK3 5
PPP2R2A 8
FAM3D 1
NKAP 3
TP53RK 8
SSU72 2
SPACA6 1
MAVS 28
TANGO2 1
MTUS2 5
H1-1 1
CXCL5 3
GDI2 3
ITSN1 10
ADAM30 1
AGXT 1
WDR24 5
USP6 2
MTMR4 2
G3BP2 8
C1orf35 4
RNF2 12
RIOK1 2
GYS1 3
TIGD7 2
TNFRSF12A 4
KBTBD4 2
ANKS4B 3
FBXO42 1
TBX1 1
CLIC1 4
TPD52 2
IFI27 2
TMEM108 2
ASXL1 6
HHEX 2
GNAI3 3
TRMT61B 3
STOX1 2
USP3 2
VGLL4 4
TAB3 4
NFS1 2
ZNF622 2
ATP1A4 1
ARV1 1
FAM168B 1
FOXH1 4
TEPP 1
GSTCD 1
UBAP2 1
SLC2A1 2
SGF29 5
FAM156B 1
JPH4 1
ADH1C 1
FAM83B 1
RADX 3
C1QTNF5 3
PAFAH1B1 4
NCBP3 6
OSBPL2 3
NUSAP1 2
LRRN1 2
SLC27A5 1
PTPRN 6
RSRC2 3
CACNA1A 1
PDGFRB 19
ST8SIA4 1
KIF2C 1
CDC42SE2 1
CHRD 3
AMTN 1
EMC9 1
TCL1B 2
PLIN5 2
THRA 8
GNMT 4
PIGO 1
PELP1 3
CDC42EP1 1
FGA 2
STC2 1
DPPA3 1
RBM42 4
BAD 13
PSMC2 7
PBX2 2
ASB14 1
SAMD7 2
ZBTB24 5
SSTR4 1
CDK12 2
NEDD4 11
HERC5 1
BPGM 1
CD3D 2
NKX2-4 1
TFDP1 7
ZNF260 2
GNRH1 1
ZNF524 3
THBS2 1
PLA1A 1
FERMT2 5
TLN1 3
MPPED1 2
ATF7IP 4
BOC 2
ABCA2 1
SMYD1 5
ERGIC3 2
DDX17 7
RPS28 3
ZCCHC12 4
VIL1 2
ANKRD26P1 1
BTAF1 1
ABHD15 2
IL1R2 2
HSFY2 6
CYP3A5 1
TRIM11 4
DCTN5 2
ZNF517 1
GINS3 3
HSPA1A 6
PPFIBP1 2
RSPO3 1
TAF15 4
ACSL6 1
SLC38A7 3
USP20 3
SLC22A13 1
MC5R 1
DPM2 1
CDKL4 1
BBS12 4
TECPR1 1
TLR9 2
EAPP 2
ACBD3 2
KLHL32 4
MAGEA4 3
CSH2 1
PKD2L2 1
MKRN2 1
TET1 1
SEM1 3
NAA38 2
RPL4 3
SRSF8 1
SLC35G1 1
INPP1 3
SUGP1 1
KHSRP 2
SNAI1 16
DSCAML1 1
PRKACG 2
TMEM252 2
LCE5A 1
TUBG1 8
FBXL21P 1
EPHA2 6
LCE1F 1
ANKRD34A 1
CAT 3
MATN4 2
PCDH20 1
EPHX1 1
ACVR2A 2
DEAF1 3
PTCHD3 1
VKORC1 2
SPRY3 1
NPY2R 2
BTN1A1 1
SIRT7 2
ZNF404 1
TKTL1 1
ZNF695 3
PPP1R12A 4
NPM1 22
IFNA21 1
PSEN2 8
ATXN3 12
HLA-E 1
BACH1 3
SNX3 4
CCDC105 1
DNAAF9 1
ESYT2 2
ANKHD1 1
GEMIN2 4
KLHL40 3
C1QA 4
FLYWCH2 1
IQGAP3 1
ANO6 1
SPAST 3
SETDB1 14
SLC38A4 1
ZBED1 3
VIRMA 1
UFSP2 1
SLC25A37 1
CEP131 4
TCTN3 2
STAT4 2
SV2C 1
XPR1 1
SUSD3 1
SH3PXD2A 2
CDC45 4
SETD9 1
GARRE1 1
MS4A6A 2
PCDHA6 1
DLG1 11
ITGB3 12
GAS7 4
XCL1 2
SMCP 2
FBXL8 3
YARS2 3
WDR81 2
FRS3 3
CXCL17 1
BRK1 4
RYR1 2
GDF5-AS1 1
IPPK 1
TNFSF12 5
IRAK2 6
ZNF687 1
PSEN1 21
WASHC2C 1
ARPC1A 4
RPL35 1
MADCAM1 1
PRR5L 2
NUMA1 4
NBPF3 1
PRSS53 1
KLHL23 2
ALG12 1
CHD8 9
SUPV3L1 4
MAGEA3 3
TMEM223 1
HIVEP1 1
MYOZ3 1
PEX7 3
TGFB3 1
USO1 1
RIN1 12
TNFRSF19 4
VHL 25
TRIM35 1
GSDME 3
SCRN1 3
FAM153B 1
ST3GAL3 2
LYSMD1 2
PCDHGC3 1
ALOX15B 2
PKD2 11
YAP1 28
MTMR9 6
PKIG 4
BLOC1S4 1
CCN3 2
PSMG1 2
RFC5 5
SMARCC2 5
ROBO3 1
ZNF202 4
TEX101 2
TNFAIP8L3 1
HPS1 2
CENATAC 2
TONSL 2
KRTAP13-3 2
SRSF6 1
ACYP2 1
KMT2E 1
C2orf68 2
AGT 2
F13B 1
SPATA20 2
CEP95 2
HSD17B8 1
FLNB 4
PTH2R 2
DCX 5
MORF4L2 6
XIRP1 1
SMAD2 23
GOLGA8G 2
PRF1 3
CDR2L 1
KIF7 1
LY86 3
ATOH8 1
MAPKAPK3 3
WDR35 2
MYBL2 2
CHD2 3
PHYKPL 3
PRKAA2 10
CDR2 5
CAPN13 1
SLN 1
MAP2K1 19
PPP4R4 2
MRTFA 1
EMX2 1
PANK2 3
AIDA 3
SERPINB9 3
ASGR2 3
CMSS1 1
GUCA1B 1
RASSF9 1
PCDHAC2 1
WNT4 1
SNAPIN 6
HAND1 1
CKAP5 4
TRAPPC1 1
VWF 6
OR52L1 1
PI4K2A 1
ZCCHC14 1
SAMM50 2
GTF2IRD2 3
PFKFB1 2
ARHGAP32 6
LCOR 6
PRR20C 1
MRAP2 3
AGR2 6
SYNDIG1 2
CDC14B 3
TEDC2 3
PNLDC1 1
NT5C2 1
DHRS4 1
PPFIBP2 1
GC 2
ENOPH1 2
CSAG2 1
FOXD4 3
CCDC148 3
GRIP2 1
NXPE2 1
ESCO2 1
CNNM1 1
SLC4A1 4
PDRG1 2
AAK1 2
TEX48 1
MPHOSPH6 4
WASL 13
IGFLR1 1
REG3A 2
DQX1 1
ITLN2 1
FKBP4 6
DDX25 1
MRPS27 2
ZNF785 3
OR52W1 1
CIP2A 2
ELF1 3
SNX27 1
TMEM120B 2
P2RX1 1
PI4KA 1
SPINK2 3
IHO1 2
TRIM55 2
ZNF675 1
TRIM36 3
CRYZ 1
ZNF275 1
FOXR2 2
CACNA1H 1
STK3 13
IL33 3
DDX60 1
OPLAH 1
SRSF11 3
SYDE1 2
C7orf50 3
COL9A2 2
HMBS 2
ZSCAN31 2
FXYD2 1
CD300E 3
ZBTB6 3
SH3RF2 7
TPCN1 3
MOCOS 3
RANBP6 1
PDLIM5 4
NEFH 2
ELK4 3
CACYBP 2
NEUROD4 1
GNE 3
RGS6 2
PRAP1 3
ZNF625 2
NOTUM 1
ZSCAN21 2
PLOD1 1
TACC3 5
NOS3 10
CLEC12A 1
TMEM143 1
ANKRD40 2
BDNF 3
SMN2 25
PLA2G6 1
NSD2 3
MOB1B 5
WFDC10B 1
SLC25A17 2
CCNH 7
CEACAM6 2
KLHDC8A 2
CIDEC 2
NUP155 2
STPG3 1
RPL23 2
TNFAIP6 5
MAB21L2 4
NR1D2 5
SLC6A4 2
MGAT5B 2
TAF8 2
ZDHHC1 2
FKBP7 3
TEX35 1
ATP5IF1 1
RNF130 1
OPRK1 3
HK3 2
MINK1 4
FBXO22 3
OSBPL9 4
SLPI 2
KPNA4 6
APOD 5
PMVK 2
SH2D3A 3
LEPR 6
ZC3H7B 2
P3H3 2
PPP1R9A 1
VIPAS39 7
TENT5B 4
KIAA1217 4
ZBTB10 1
TDGF1 2
MORN5 1
MRNIP 1
RBSN 2
SPRYD4 2
MACF1 1
ZNF441 1
PSMA2 5
ARL14EP 1
HTRA1 3
INS 4
DYM 1
PTGER3 2
ASB7 4
MCCC2 2
PTEN 24
TFR2 1
ZNF92 2
PIN4 4
FAM13B 1
TXNIP 2
VAMP2 4
CXorf66 1
TBX20 2
CYTH4 1
KIF20A 2
UBXN10 3
BCAP29 2
GLYAT 3
FAM3B 2
TGFBI 4
NCAM1 1
PRR11 1
RUNX1T1 11
ATG2A 3
TFAP4 4
OXR1 1
F2RL1 9
LRR1 4
EEF1B2 3
FGD1 2
CCDC103 5
SCGB1A1 4
RAP1GAP2 1
FAM126A 2
CSAG1 1
TPSB2 2
NSA2 1
PCBP2 7
TNFAIP8L2 3
NT5DC1 1
MPP2 1
FSCN2 1
ETV4 5
ADAMTS12 4
DCAF6 2
UBXN2B 3
TSPAN14 2
DDRGK1 1
SMARCE1 10
AKIRIN1 1
LCA5 5
FMNL1 4
LRBA 1
HOMEZ 2
IGFL1 1
RGL2 3
UBAP1 1
ECH1 4
PPP6R3 1
GRTP1 1
REC8 2
CT45A3 3
ZNF184 1
DISC1 7
WDR6 3
CDKN2C 8
USP50 1
OTUD6B 2
GFM1 1
FAM53B 1
GFI1 7
CIAO2A 2
PXN 10
IL5RA 2
DCUN1D4 1
FCN1 6
PSMD6 3
SEC14L5 1
TACO1 1
EYA3 1
CCDC106 6
TREH 1
SPOP 3
YTHDF2 2
TGM1 1
TFG 7
DKK2 1
CATSPER2 1
APOBEC1 1
HDDC2 1
RBM45 3
HGFAC 2
PRR3 3
TOMM40 2
SIGLEC8 1
YY1 12
ALX1 1
APOBEC3D 1
RMND1 1
ZNF212 3
GXYLT1 1
LAPTM5 4
FDX2 2
EIF3D 4
ADGRA2 2
ZNF816 1
RSPH10B2 1
TREML2 1
ZNF287 1
C9orf78 1
CACNG3 1
ASTN1 2
CCL1 1
AMD1 1
CYBRD1 4
PRPF8 3
HELLS 2
POF1B 1
DYNLT1 2
UFD1 4
RHEB 6
ERG28 1
KLF16 1
RPL10 3
RASL12 2
ESRRG 6
IKZF1 6
NDC80 13
VAPB 8
RXYLT1 1
MRTFB 1
ARHGAP8 3
VPS37D 2
WNT1 2
WBP1 2
C1orf87 2
TNPO2 4
NCAPH2 5
PHF20 2
GPR173 1
NTN3 1
RPLP0 2
FEV 1
NTM 4
BLOC1S6 5
RAB23 2
KIF25-AS1 1
ROMO1 2
PTPRF 2
TESPA1 2
ATP5MF 1
KIF22 4
ANKRD28 5
TTI1 4
GH1 2
MAGED2 4
PRSS35 1
FYN 41
PLSCR3 3
PSMD11 2
MICOS10 1
TRUB1 1
PLEKHO2 2
GGA3 7
SNU13 3
HAUS7 3
LRRC4C 2
PTCD2 2
MAGEF1 2
KMO 1
PLCB1 2
SIRPA 2
SLTM 1
RBPJ 8
ARG1 2
CIC 2
GDPD5 2
DNAI7 1
RBM8A 19
ARAP2 1
CHN2 5
NDUFS5 2
C17orf75 2
RHEBL1 3
SLC22A18AS 1
SNX6 3
TBL1XR1 1
LMNB1 8
LIN52 2
TLK1 3
AAGAB 3
RNF13 1
ACAN 1
AFG1L 3
ZNF710 1
AGO4 3
LGALS7B 3
MRPL39 1
DEPP1 3
REM2 1
COG4 3
AOPEP 1
TGIF2LY 4
GATA5 1
CYLD 5
UNC13D 2
EPS8L2 1
THOC7 3
APPL2 6
LSM14B 1
FCRL4 2
CYP4B1 1
NATD1 3
GPSM2 2
COMMD8 6
MAP4K1 6
CALU 4
RDM1 1
MTHFS 1
TMEM92 1
MAGEA2B 2
TREM2 5
GTPBP4 1
SARNP 5
C12orf76 1
TSACC 2
PDIA3 4
PPP3R1 4
SPSB2 4
KATNB1 2
MIOX 1
OR10AG1 1
BAP1 7
DOCK8 7
RPUSD2 1
GNA14 1
EPS15 9
ALOX5AP 2
NOL4L 1
SYNGAP1 1
SLC6A12 3
SLX4 2
HRAS 23
RAB13 1
UNC119 4
IGSF8 3
CDYL 4
RASD1 2
GEM 8
PDP1 3
ZNF614 1
DDX54 1
SCML2 3
MTMR1 1
PPM1B 5
DNAJB8 1
MFAP4 1
NGEF 2
PCGF6 6
CCN2 3
TESK2 4
KRTAP10-9 3
HPRT1 4
GLRX2 1
IFNAR2 5
MAGEC2 2
RNF111 7
DR1 3
DNPH1 2
JOSD2 3
ALDH16A1 1
CEP57 3
MTTP 2
NAB2 4
C11orf24 2
CYYR1 1
PER3 2
LPA 1
CSF1R 3
CAST 2
KRT85 1
ICE2 2
GPR182 1
RPAIN 1
PPP1R16A 5
MAP3K8 7
SPART 3
E2F1 24
PHF20L1 4
NRXN2 1
MEOX1 3
ZNF582 1
KAZN 2
TAF7L 2
UNC5C 2
NR4A2 1
PRR34 1
THSD7A 2
TOMM20 2
TRPC1 5
CDKN2B 3
GRAMD1A 1
ADO 1
RANBP2 7
PIGP 1
SMAP1 3
ZNF80 1
KCNIP4 3
KIF14 1
PHLDA1 2
NANOS1 1
PRKG1 6
SPATA33 1
DEXI 2
PIGBOS1 1
C17orf49 1
RSPRY1 1
TPSG1 1
CDC73 13
NAMPT 2
RBM25 2
PPM1E 2
ZNFX1 1
RNASE2 2
IGFBP1 1
ETV5 4
PLK3 5
DSG2 3
MYL6B 2
RNF44 1
RNASET2 1
P4HA3 3
TNN 1
SHMT2 6
IMPACT 1
TMEM86B 2
SERPINA6 1
SCNN1A 3
DNAAF1 1
RABGGTA 2
PAN3 3
C1S 4
KIF20B 1
ROBO4 1
ZFYVE28 1
CES1 2
WDR19 2
RTF1 4
CBLIF 2
PCDHA5 1
RAB5A 12
VIT 1
C2CD2 1
EIF3F 10
ID1 8
DDX55 2
DOHH 1
MATCAP1 1
TRA2A 1
RASGRF2 1
MICA 2
ARRB1 17
PPP2R2D 4
GINS2 1
HBE1 1
RNF40 5
SIGLEC6 4
ANKRD29 1
CLK4 4
CTSB 4
SEMA4F 1
GPS2 7
SLC22A6 2
CENPH 5
BLOC1S2 3
PXT1 1
TYW3 2
ADGRV1 2
GAST 2
ZBTB18 2
PCOLCE 4
APBB3 4
LCE2D 2
GRK2 7
ALDH7A1 1
FBXL7 3
RHOA 15
DFFB 5
PCP4 2
EIF3K 3
FBXW11 16
C6orf118 1
PRSS12 1
WDR86 1
HAUS8 3
PDHB 1
FXYD1 1
TMEM187 1
HERPUD1 3
IFNL3 1
KDM1A 21
GMEB1 3
RNF115 4
CORIN 1
MSLN 1
SLC26A8 1
TP53I13 1
MBD4 5
CRYBA4 5
S100A14 1
SLC26A6 1
MYOD1 4
TEFM 1
PHPT1 2
SERPINE2 2
CARD19 1
RASGRF1 1
IGFBP5 3
CRB3 2
SLC35B2 1
TMEM74B 1
ELANE 1
GMPR 1
DIXDC1 1
RNF126 1
PIK3R3 12
TTC19 3
HJURP 7
ZNF219 1
CACNA1B 1
CD55 2
PLXNA2 2
LCE3D 1
ATP5F1B 2
RIMKLA 1
TRAF3 10
TEX12 1
PSMB6 1
ZP2 4
ALG3 5
OLFM2 3
SLC38A1 3
FUCA1 2
CLRN2 1
KRT80 2
TMEM41A 2
NOTO 1
COG3 2
HNRNPDL 1
PLB1 1
AREL1 1
ZNF564 3
SNX20 3
SPO11 1
BECN2 1
PLVAP 1
CHRFAM7A 1
UTP15 1
SASH1 2
NKD1 3
ZBTB1 1
LARP7 4
WBP2 2
PSMD13 1
NCOA4 1
ZNF48 1
ABR 1
WRN 17
SAMD4B 1
IFI44L 1
DCTN4 5
ARFGEF2 8
KLHL41 3
CASP6 5
MAL 3
TUT1 4
VWA5A 2
VMA21 1
SPI1 5
RPE65 1
MKKS 6
MAPK3 13
MYL9 1
KRT32 1
ISX 3
KLHDC2 3
TOLLIP 9
EIF2S2 3
CLDN4 1
AP1G2 4
NECTIN2 10
USP53 4
WASHC2A 1
OPRL1 3
ARID2 1
KIF5B 5
RAB24 1
GOT2 1
TACC1 5
POLH 4
SERTM1 1
FAM83A 3
TEX13A 1
RBP5 2
HK2 2
APBB1IP 2
SHTN1 3
AVPR1A 2
POU1F1 2
FBXL14 4
ROBO1 2
USP5 3
SEPTIN11 2
FEM1B 1
PCNA 18
FCHSD2 5
HSD3B2 1
LRSAM1 5
TMEM120A 2
CEBPG 4
PIM1 10
TMEM109 1
TACR3 1
CD9 6
ZNF302 3
SLC15A3 3
PARP12 2
TMEM141 1
PPIE 4
GGACT 2
NRM 3
NXF5 1
IGSF1 1
TFAP2B 3
SMIM11 1
DUSP14 5
TRMT9B 1
EFS 2
SCARF2 1
SERHL2 1
TIMM8A 4
TSPAN33 4
MS4A4A 2
BMERB1 3
POGK 1
ZMAT5 2
GLT8D2 1
SNRPE 4
KLK13 1
HYLS1 3
SUCNR1 1
CRIP2 1
AFF4 5
UMPS 2
SLC1A2 1
CSTF1 2
NUDT6 1
CD163 1
TMCC2 2
PRKAR1A 12
SPATA4 1
GNG5 1
TSC22D1 5
ZNF419 3
JADE3 2
MON1A 1
NCOA3 9
MYOM3 1
LHX8 3
SORBS1 3
NYAP2 1
UBN2 1
CCDC17 2
TEAD4 7
DMRT1 1
MATN3 4
IGLL5 1
PPP1R12B 1
ELF2 2
CTSE 2
GAL3ST3 1
BMF 3
MGST2 2
FARSA 5
LCE1B 2
TENT5C 1
FANCM 6
CCNE1 14
EFNA5 4
CLEC1A 2
C8G 2
TCEA1 4
LPCAT1 1
RSPO2 2
GNAT1 1
HSF4 2
TMEM59 1
POLR2A 15
STX16 3
PTPN21 2
VBP1 5
ARHGEF5 6
FOXD4L6 5
MSMB 1
KCNQ1 4
TPGS2 2
KCTD18 1
BCL7B 2
BCL2L2 9
CD101 1
PAX3 4
GRIA2 3
ARPC1B 3
SMAD3 31
LRRC52 1
TTR 9
SHC4 2
TSPY1 1
CENPJ 5
MTG2 1
MAP3K9 2
ARR3 5
UBE2G2 2
ASTN2 1
LRRC74A 1
RIT2 2
KLHL35 3
MITD1 2
CCM2L 1
SNX9 13
IGFBP3 4
MLPH 4
DHX58 3
ACTR3B 2
TAS2R19 1
ATF6B 1
ANKRD27 1
CNIH2 1
PTH 1
P2RY11 1
ARHGAP10 1
AGR3 3
SRPX 1
SFR1 1
SFXN2 1
SLC2A12 1
PSRC1 1
TBCEL 2
HK1 5
CLCN4 1
TPRX1 1
ACD 9
RNF113A 2
STAT6 3
COMMD2 4
CPLX2 1
NBR1 2
MAPK12 4
CCDC92 6
FUT11 1
SCARA5 1
SHD 1
SLIT1 1
MAPK8IP1 6
PPP1R27 1
SEC24C 1
PSMG2 5
TMEM140 3
COMMD3 7
SH3PXD2B 1
SYNGR2 2
SLC22A3 1
KIAA0930 2
SETDB2 3
SPAG9 3
SECTM1 1
ZNF438 1
L1CAM 1
RHOB 3
ZFAND6 3
CDC40 1
ZBTB17 8
CD6 2
NRG1 1
CLASRP 3
FUBP3 5
TMEM31 1
APC 17
PPP1R13L 5
SLC47A1 1
QRSL1 2
CC2D2A 1
DUOX2 2
HSPB3 1
TWIST2 3
LCE1D 1
COQ10B 1
GYPA 6
ERGIC1 2
RFX2 1
HSPBP1 5
ADAM23 1
GNG12 2
PSENEN 7
GKN2 1
IL17RA 2
SF3A1 4
NOTCH2NLA 1
DCAF15 1
CCNJL 2
MMP14 11
TOM1L2 1
ZNF552 1
RHOBTB2 2
SCD 1
CHRNB3 1
RHOT2 4
PMM1 2
TLR10 1
GRPEL1 2
USP38 2
ATP11B 4
ART3 1
SLX4IP 1
MLLT11 3
MSR1 2
PRSS33 1
STT3B 3
ARMH4 1
FDFT1 4
VSIG2 1
GATC 3
CDH13 1
PHTF1 2
LSP1 2
FGFR2 10
CHST15 3
SPACA9 3
ANP32A 4
RNF25 4
PTGFRN 2
RANBP10 2
GPS1 3
CFHR3 3
TAF6L 4
NBAS 3
NCOA6 9
SCYL3 1
TRIB3 9
ERBB4 14
KLK11 1
LYRM4 2
DICER1 13
ARHGAP42 1
TRO 2
WIF1 4
DYSF 1
CTNNBIP1 8
KLF13 3
CYTH3 2
TRDMT1 2
COMT 5
THEM4 2
LRRC46 2
EGLN1 2
SUB1 5
ARMH1 1
CCNT1 8
WDR44 1
TCEANC2 3
PMAIP1 4
ACKR1 1
GSG1 2
IKBKG 47
MYOZ2 4
MAP1B 3
CLPSL1 1
APOL1 1
TOR1AIP2 4
LINGO1 7
IKBIP 3
SERPINA1 3
CARHSP1 3
TNFSF10 12
DUX4 1
MT1E 1
ARPC4 3
ANGPTL4 4
GOLGA6L2 2
DHPS 2
GRAMD1B 1
UBE2O 5
MEN1 10
LCN15 2
LURAP1 1
DSTYK 1
LRCH4 5
SLC34A3 1
JMY 3
PCTP 2
SCAMP1 3
TLCD4 1
CLCN2 3
KRT81 4
MATK 5
ITIH2 1
PTK7 4
SMARCD2 2
HEY2 5
KAT2B 9
SKA3 4
LRIG1 9
ODF3B 1
NTHL1 1
SPG11 2
ZNF34 2
LAMTOR1 6
UCHL3 4
UBR3 1
CTTNBP2 2
COMMD10 4
FKBP1A 4
RAB39B 5
EXT2 2
TRPC6 2
GCNT3 1
PDZD4 2
VSIG1 1
ENTREP3 1
HRC 3
NF2 16
IL2RG 6
PPP1R2C 1
ITSN2 3
PSMB2 5
TYROBP 4
DDR2 6
RPS10 2
MRI1 4
FAM83C 1
PAXIP1 8
PTER 1
RETREG1 2
FDCSP 1
PANX2 1
KNTC1 1
ARHGAP17 6
NAGK 7
AOC3 2
BAG1 11
PRPF4 5
TFE3 2
SPICE1 3
ARSI 2
OTUD5 1
CCT7 4
GNB1 4
KCTD9 5
TMPRSS11D 1
RGL3 1
TNS3 4
ENTPD4 1
TMEFF1 1
ZBTB38 2
F10 3
PTPN18 3
TRIM69 4
A1BG 1
JAK3 8
FAM81B 3
P2RX2 1
SLC22A5 2
GPR61 1
LRRC29 3
GK 1
NT5E 2
CRHBP 1
ATP6V1E2 3
ZNF266 3
GTPBP10 2
RHOJ 4
PEX16 3
FASTKD5 2
SHOX 2
AGFG2 1
STAT3 35
CACUL1 1
FAF1 1
TEX28 2
S100A6 3
ADCK2 2
TMEM254 1
ITGA4 6
GAD1 7
FZD4 2
C3orf38 1
SERBP1 7
STEAP3 1
SLC25A32 1
ENY2 2
ZFAND3 1
PDIK1L 6
HGF 2
TBX5 2
ZNF800 1
ITGB8 2
REEP5 4
KRTAP6-1 1
ZNF497 2
SLC39A2 1
ZRANB3 1
ZNF480 1
CCNT2 1
NFE4 1
CXXC1 6
DISP3 1
SOCS6 5
GCC2 1
PCSK9 1
GMEB2 1
ENO2 3
SAA2 1
PCARE 1
GRHPR 1
RFC2 1
HERC4 1
SRA1 3
OGFR 1
CA8 6
GTPBP8 2
PGP 1
ZNF629 1
MASP2 6
ICAM2 1
RBM11 3
CISD3 1
ZBTB8OS 1
S1PR3 1
UBA3 3
FXYD6 4
IFNA13 1
C9orf72 7
TUBGCP3 5
RAB11FIP1 1
PLBD2 1
SLC39A6 1
